system:index,Dynamic world LULC,EVI,Elevation in m,Gross primary productivity in kg C per square m per 16 days,Land surface temperature in °C,Leaf area index,Methane ppb,Monthly precipitation in mm,NDVI,.geo
487,Built,0.25,55,0.0,27.43,1.62,1863.19,34.42,0.43,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.434305074007444,52.54695254457141]}"
488,Built,0.25,53,0.0,27.43,1.62,1863.31,34.42,0.4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.44328822684864,52.54695254457141]}"
489,Built,0.26,53,0.0,27.43,1.62,1864.02,36.97,0.45,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.452271379689835,52.54695254457141]}"
490,Built,0.3,54,0.0,27.43,1.62,1865.53,36.97,0.51,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.461254532531031,52.54695254457141]}"
491,Built,0.3,56,0.0,27.43,1.62,1865.36,36.97,0.53,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.470237685372226,52.54695254457141]}"
492,Built,0.37,56,0.0,27.43,1.62,1865.36,36.97,0.61,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.47922083821342,52.54695254457141]}"
493,Built,0.34,58,0.0,27.43,1.62,1865.1,36.97,0.62,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.488203991054617,52.54695254457141]}"
494,Built,0.31,61,0.0,27.43,1.62,1865.3,36.97,0.52,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.497187143895811,52.54695254457141]}"
495,Built,0.23,61,0.0,28.61,1.39,1865.28,36.97,0.37,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.506170296737006,52.54695254457141]}"
496,Built,0.17,58,0.0,28.61,1.39,1865.07,36.97,0.28,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.515153449578202,52.54695254457141]}"
497,Built,0.13,55,0.0,28.61,1.39,1864.99,36.97,0.19,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.524136602419397,52.54695254457141]}"
498,Trees,0.37,56,0.0,28.61,1.39,1865.02,36.97,0.57,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.533119755260591,52.54695254457141]}"
499,Built,0.4,56,0.0,28.61,1.39,1867.16,36.97,0.65,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.542102908101787,52.54695254457141]}"
500,Built,0.37,58,0.0,28.61,1.39,1867.12,39.44,0.62,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.551086060942982,52.54695254457141]}"
501,Built,0.3,60,0.0,28.61,1.39,1867.04,39.44,0.5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.560069213784178,52.54695254457141]}"
502,Built,0.3,59,0.0,28.61,1.39,1867.04,39.44,0.48,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.569052366625373,52.54695254457141]}"
503,Built,0.3,61,0.0,28.61,1.39,1867.03,39.44,0.49,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.578035519466567,52.54695254457141]}"
504,Built,0.35,55,0.0,27.66,1.66,1870.13,39.44,0.59,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.587018672307764,52.54695254457141]}"
505,Built,0.26,58,0.0,27.66,1.66,1870.12,39.44,0.44,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.596001825148958,52.54695254457141]}"
506,Built,0.32,61,0.0,27.66,1.66,1869.94,39.44,0.49,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.604984977990153,52.54695254457141]}"
507,Built,0.31,40,0.0,25.27,2.27,1868.57,32.65,0.52,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.263625170024735,52.55593569741261]}"
508,Built,0.26,34,0.0,25.27,2.27,1869.13,32.65,0.44,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.272608322865931,52.55593569741261]}"
509,Bare,0.16,35,0.0,25.27,2.27,1869.52,32.65,0.25,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.281591475707126,52.55593569741261]}"
510,Built,0.16,34,0.0,25.27,2.27,1869.51,32.65,0.23,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.29057462854832,52.55593569741261]}"
511,Built,0.21,34,0.0,27.2,1.43,1869.51,32.65,0.32,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.299557781389517,52.55593569741261]}"
512,Built,0.26,36,0.0,27.2,1.43,1870.02,32.65,0.44,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.308540934230711,52.55593569741261]}"
513,Built,0.35,37,0.0,27.2,1.43,1869.68,32.65,0.54,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.317524087071908,52.55593569741261]}"
514,Built,0.4,40,0.0,27.2,1.43,1868.24,32.65,0.61,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.326507239913102,52.55593569741261]}"
515,Built,0.35,42,0.0,27.2,1.43,1867.75,32.65,0.57,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.335490392754297,52.55593569741261]}"
516,Built,0.27,43,0.0,27.2,1.43,1865.12,32.65,0.51,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.344473545595493,52.55593569741261]}"
517,Built,0.36,45,0.0,27.2,1.43,1864.99,32.75,0.62,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.353456698436688,52.55593569741261]}"
518,Built,0.28,45,0.0,27.2,1.43,1864.92,32.75,0.54,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.362439851277882,52.55593569741261]}"
519,Built,0.23,45,0.0,27.2,1.43,1864.92,32.75,0.44,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.371423004119078,52.55593569741261]}"
520,Built,0.23,46,0.0,27.53,1.22,1865.08,32.75,0.46,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.380406156960273,52.55593569741261]}"
521,Built,0.24,47,0.0,27.53,1.22,1865.08,32.75,0.47,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.38938930980147,52.55593569741261]}"
522,Built,0.32,48,0.0,27.53,1.22,1863.95,32.75,0.54,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.398372462642664,52.55593569741261]}"
523,Built,0.31,48,0.0,27.53,1.22,1863.84,32.75,0.55,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.407355615483858,52.55593569741261]}"
524,Built,0.28,54,0.0,27.53,1.22,1863.95,32.75,0.5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.416338768325055,52.55593569741261]}"
525,Built,0.27,55,0.0,27.43,1.62,1863.26,32.75,0.49,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.42532192116625,52.55593569741261]}"
526,Built,0.27,54,0.0,27.43,1.62,1860.48,32.75,0.45,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.434305074007444,52.55593569741261]}"
527,Built,0.33,52,0.0,27.43,1.62,1860.59,32.75,0.55,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.44328822684864,52.55593569741261]}"
528,Built,0.37,53,0.0,27.43,1.62,1861.87,34.39,0.63,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.452271379689835,52.55593569741261]}"
529,Built,0.29,53,0.0,27.43,1.62,1862.0,34.39,0.52,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.461254532531031,52.55593569741261]}"
530,Built,0.28,53,0.0,27.43,1.62,1864.06,34.39,0.49,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.470237685372226,52.55593569741261]}"
531,Built,0.34,57,0.0,27.43,1.62,1864.06,34.39,0.57,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.47922083821342,52.55593569741261]}"
532,Built,0.4,58,0.0,27.43,1.62,1864.39,34.39,0.66,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.488203991054617,52.55593569741261]}"
533,Built,0.33,56,0.0,27.43,1.62,1864.66,34.39,0.55,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.497187143895811,52.55593569741261]}"
534,Built,0.29,58,0.0,28.61,1.39,1864.81,34.39,0.51,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.506170296737006,52.55593569741261]}"
535,Built,0.33,59,0.0,28.61,1.39,1864.96,34.39,0.55,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.515153449578202,52.55593569741261]}"
536,Built,0.3,59,0.0,28.61,1.39,1865.06,34.39,0.49,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.524136602419397,52.55593569741261]}"
537,Built,0.27,60,0.0,28.61,1.39,1867.27,34.39,0.42,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.533119755260591,52.55593569741261]}"
538,Built,0.29,58,0.0,28.61,1.39,1867.26,34.39,0.45,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.542102908101787,52.55593569741261]}"
539,Built,0.25,58,0.0,28.61,1.39,1867.16,36.11,0.42,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.551086060942982,52.55593569741261]}"
540,Built,0.28,58,0.0,28.61,1.39,1867.08,36.11,0.49,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.560069213784178,52.55593569741261]}"
541,Built,0.29,59,0.0,28.61,1.39,1867.08,36.11,0.5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.569052366625373,52.55593569741261]}"
542,Built,0.44,60,0.0,28.61,1.39,1867.07,36.11,0.67,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.578035519466567,52.55593569741261]}"
543,Trees,0.44,57,0.0,27.66,1.66,1867.06,36.11,0.65,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.587018672307764,52.55593569741261]}"
544,Crops,0.35,58,0.0,27.66,1.66,1867.05,36.11,0.5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.596001825148958,52.55593569741261]}"
545,Crops,0.26,59,283.64,27.66,1.66,1869.64,36.11,0.39,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.604984977990153,52.55593569741261]}"
